COLD_BLAST_FLOW_RATE,O2_FLOW,STEAM_FLOW,HOT_BLAST_TEMP,COAL_RATE_TPH,BFG_CO,BFG_CO2,BFG_H2,UPTAKE_TEMP_AVG,LOWER_K,MIDDLE_K,UPPER_K,HOT_BLAST_PRESSURE,Coke_ASH,Coke_MOISTURE,Coke_VM,Coal_ASH,Coal_VM,Coal_MOIST,I_MOISTURE_COKE,I_SLAGRATE,CIRCUIT_1_HL_MJ_H,CIRCUIT_3_HL_MJ_H,CIRCUIT_4_HL_MJ_H,Burden_CENTRECOKE,Burden_COKE,Burden_NUTCOKE,HM_TEMP (output)
287878.7852,35000.43095,0,1238.119216,77.20612745,25.19882353,25.74810784,4.198892157,104.8534902,1.538607843,0.86672549,0.475303922,3.776745098,16.248,4.1,0.728,9.896666667,15.21,1,3.533333333,309,13568.28979,92428.73552,1991.948275,30.56155783,86.89070363,7.190954783,1511.95098
287845.7276,34993.56575,0,1238.125015,77.32823529,25.17728431,25.75218627,4.206686275,104.5589706,1.539892157,0.869803922,0.475892157,3.778843137,16.248,4.1,0.728,9.896666667,15.21,1,3.533333333,309,13585.31928,92152.39268,1943.706622,30.60482394,87.01371511,7.201135044,1511.098039
287890.3575,34995.05701,0,1238.131652,77.3482549,25.17452941,25.74284314,4.213127451,104.3412353,1.538911765,0.876813725,0.47777451,3.782676471,16.248,4.1,0.728,9.896666667,15.21,1,3.533333333,309,13599.46747,91835.70243,1908.316598,30.64300854,87.12227918,7.210119656,1510.813725
287904.7996,34996.78092,0,1238.136632,77.25847059,25.19472549,25.7315098,4.215264706,104.2347353,1.52822549,0.887127451,0.479382353,3.783029412,16.248,4.1,0.728,9.896666667,15.21,1,3.533333333,309,13605.84792,91547.04892,1882.740249,30.63609271,87.10261652,7.208492402,1510.637255
287943.189,34996.09017,0,1238.144922,77.13161765,25.22722549,25.73090196,4.219147059,103.2404608,1.526931373,0.881156863,0.47872549,3.779627451,16.248,4.1,0.728,9.896666667,15.21,1,3.533333333,309,13607.01536,91263.04194,1853.633086,30.63991724,87.1134902,7.209392292,1510.460784
287974.4479,34996.963,0,1238.152936,77.14728431,25.24872549,25.72554902,4.227627451,102.1008627,1.532088235,0.871980392,0.478852941,3.778117647,16.248,4.1,0.728,9.896666667,15.21,1,3.533333333,309,13605.21419,90982.56509,1819.646943,30.73969772,87.3971798,7.232870052,1510.284314
287915.0223,34998.7751,0,1238.155299,77.31805882,25.25602941,25.70593137,4.242294118,101.331951,1.533127451,0.866872549,0.478666667,3.776568627,16.248,4.1,0.728,9.896666667,15.21,1,3.533333333,309,13605.39079,90039.82633,1766.904267,30.83526215,87.66888258,7.2553558,1510.107843
287847.0291,34994.51035,0,1238.16577,77.46283333,25.2702451,25.69661765,4.253313725,100.8846275,1.532872549,0.865068627,0.477039216,3.774980392,16.24670915,4.083660131,0.732101307,9.904183007,15.17764706,1,3.533333333,309.3431373,13604.79603,89113.65645,1698.37227,30.8948034,87.83816654,7.269365507,1510.22549
287917.3872,34995.6076,0,1238.224118,77.62798039,25.26770588,25.68555882,4.26322549,100.6110882,1.53695098,0.868,0.474764706,3.778,16.24516013,4.064052288,0.737022876,9.913202614,15.13882353,1,3.533333333,309.754902,13609.08597,88063.06614,1641.390512,30.94488862,87.98056569,7.281150264,1510.441176
287891.503,34998.00106,0,1238.236162,77.83386275,25.27631373,25.67437255,4.276862745,100.5451471,1.547637255,0.868441176,0.473196078,3.782460784,16.24361111,4.044444444,0.741944444,9.922222222,15.1,1,3.533333333,310.1666667,13611.19317,87174.23385,1599.690874,30.99489557,88.1227423,7.292916604,1510.617647
287796.3434,34999.46692,0,1238.306569,77.98643137,25.28935294,25.66928431,4.288490196,100.3581471,1.551529412,0.869784314,0.471362745,3.783980392,16.24206209,4.024836601,0.746866013,9.93124183,15.06117647,1,3.533333333,310.5784314,13609.85275,86373.15631,1562.788686,30.99497952,88.12298098,7.292936357,1510.794118
287850.7509,34990.60596,0,1238.315583,77.99276471,25.27812745,25.66229412,4.294539216,100.1983137,1.561264706,0.865,0.46895098,3.785421569,16.24051307,4.005228758,0.751787582,9.940261438,15.02235294,1,3.533333333,310.9901961,13616.09794,85534.52972,1491.289344,31.00523438,88.15213697,7.295349266,1510.970588
287763.7028,34995.23835,0,1238.356662,77.89168627,25.29076471,25.65695098,4.290882353,100.7461471,1.586470588,0.877029412,0.473137255,3.786637255,16.23896405,3.985620915,0.75670915,9.949281046,14.98352941,1,3.533333333,311.4019608,13619.7457,85002.81633,1424.415561,31.01001822,88.16573806,7.296474874,1511.147059
287641.0367,34997.83455,0,1238.376495,77.75143137,25.30846078,25.65213725,4.280156863,101.5840882,1.581343137,0.884735294,0.470852941,3.785705882,16.23741503,3.966013072,0.761630719,9.958300654,14.94470588,1,3.533333333,311.8137255,13653.59671,84561.62256,1347.635938,31.01940281,88.19241975,7.298683014,1511.323529
287626.4911,34994.97142,0,1238.40749,77.58771569,25.33489216,25.64020588,4.268892157,101.7537647,1.576254902,0.890107843,0.46895098,3.784617647,16.23586601,3.946405229,0.766552288,9.967320261,14.90588235,1,3.533333333,312.2254902,13687.22325,84679.40911,1278.402992,31.01889946,88.19098866,7.298564579,1511.696078
287704.7,34996.04889,0,1238.372078,77.50521569,25.35897059,25.61340196,4.262009804,101.5086863,1.573421569,0.893666667,0.468235294,3.785019608,16.23431699,3.926797386,0.771473856,9.976339869,14.86705882,1,3.533333333,312.6372549,13708.84292,84834.32684,1230.730202,31.04854885,88.27528596,7.305540907,1512.343137
287644.5248,35001.07253,0,1238.347201,77.45560784,25.37076471,25.59331373,4.256186275,100.8329314,1.577921569,0.893980392,0.466205882,3.785715686,16.23276797,3.907189542,0.776395425,9.985359477,14.82823529,1,3.533333333,313.0490196,13726.8015,85122.81438,1208.52926,31.05233432,88.28604856,7.306431605,1513.22549
287736.2475,34994.4564,0,1238.333941,77.45617647,25.39351961,25.57560784,4.251921569,99.89634314,1.579627451,0.895127451,0.46395098,3.786294118,16.23121895,3.887581699,0.781316993,9.994379085,14.78941176,1,3.533333333,313.4607843,13740.76844,85375.88248,1198.775303,31.03714833,88.24287271,7.302858431,1514.107843
287729.7901,34994.57919,0,1238.319833,77.40047059,25.40521569,25.54721569,4.244705882,99.35637255,1.583931373,0.891696078,0.460931373,3.785245098,16.22966993,3.867973856,0.786238562,10.00339869,14.75058824,1,3.533333333,313.872549,13753.89419,85638.10523,1181.844943,31.00462885,88.15133598,7.295631692,1514.990196
287795.1841,34993.97465,0,1238.307441,77.40806863,25.41642157,25.53135294,4.235970588,98.15602941,1.589568627,0.881068627,0.456647059,3.781539216,16.22812092,3.848366013,0.791160131,10.0124183,14.71176471,1,3.533333333,314.2843137,13764.41251,85709.20356,1166.13309,31.03676218,88.24485132,7.304187498,1515.333333
287864.7368,34995.15135,0,1238.329348,77.38372549,25.42077451,25.52658824,4.226813725,97.14653922,1.592588235,0.872117647,0.452813725,3.777696078,16.2265719,3.82875817,0.796081699,10.02143791,14.67294118,1,3.533333333,314.6960784,13781.60081,85705.97078,1143.421588,31.0461229,88.27452042,7.307800151,1515.519608
287862.5852,34994.68003,0,1238.333613,77.33822549,25.41817647,25.52837255,4.213313725,96.54716667,1.591019608,0.871215686,0.450205882,3.775382353,16.22502288,3.809150327,0.801003268,10.03045752,14.63411765,1,3.533333333,315.1078431,13797.28733,85607.82321,1114.267578,31.06944578,88.34483931,7.315138076,1515.460784
287866.409,34997.71802,0,1238.356931,77.19927451,25.41193137,25.53501961,4.197205882,96.56221569,1.589382353,0.86495098,0.444637255,3.769294118,16.22347386,3.789542484,0.805924837,10.03947712,14.59529412,1,3.533333333,315.5196078,13814.5995,85488.09185,1087.997883,31.05963257,88.3217651,7.315056509,1515.401961
287846.708,34996.95704,0,1238.379211,76.99723529,25.41753922,25.56232353,4.176921569,96.20145098,1.587754902,0.859970588,0.440343137,3.763941176,16.22192484,3.769934641,0.810846405,10.04849673,14.55647059,1,3.533333333,315.9313725,13831.52499,85451.42313,1058.49075,31.04292602,88.28001715,7.313779892,1515.343137
287790.4246,35001.13244,0,1238.358436,76.89470588,25.40385294,25.58428431,4.160313725,95.83734314,1.583421569,0.854117647,0.436078431,3.757362745,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13849.54007,85282.34569,1040.374146,31.04541348,88.29377094,7.317448993,1515.284314
287659.4801,34996.97078,0,1238.296157,76.92528431,25.3819902,25.60765686,4.148431373,95.13281373,1.57495098,0.854029412,0.433539216,3.751882353,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13865.01195,85152.71082,1029.181346,31.03020396,88.25806156,7.317347229,1515.421569
287705.1694,34996.264,0,1238.300549,76.9255,25.36255882,25.62751961,4.134392157,94.30497059,1.559656863,0.859882353,0.431676471,3.747137255,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13883.13488,84844.32236,1006.401236,30.96861911,88.09108495,7.306603242,1515.598039
287727.5879,34997.60626,0,1238.248799,76.80935294,25.33288235,25.64851961,4.116421569,93.52028431,1.556990196,0.860872549,0.431529412,3.746107843,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13899.77544,84828.98891,1001.983106,30.94502356,88.03299985,7.305205327,1515.705882
287675.2665,34999.8237,0,1238.201412,76.77073529,25.32208824,25.66713725,4.101666667,92.98732353,1.556372549,0.861833333,0.432990196,3.746352941,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13907.8444,84927.36645,1036.794017,30.91441912,87.95589305,7.302576201,1515.470588
287884.769,34996.05428,0,1238.202882,76.76702941,25.33156863,25.67705882,4.092970588,91.82591176,1.551715686,0.860372549,0.434029412,3.7455,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13913.65946,85561.9277,1053.839217,30.89739043,87.91835252,7.303588396,1515.235294
287981.0515,34995.45663,0,1238.17448,76.79879412,25.33807843,25.69130392,4.088529412,90.61311765,1.547676471,0.863205882,0.434303922,3.745813725,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13888.301,86274.5887,1078.162228,30.87054107,87.85283601,7.302264698,1515
288002.6452,34997.9342,0,1238.155691,76.84158824,25.31942157,25.71181373,4.08872549,89.65557843,1.545607843,0.865460784,0.433352941,3.745607843,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13858.48339,86879.50588,1081.043697,30.88946696,87.91771916,7.311829037,1514.764706
287997.458,35000.10622,0,1238.144338,76.88621569,25.30360784,25.73614706,4.087892157,88.90722549,1.547617647,0.866107843,0.431911765,3.746137255,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13839.73592,87537.53916,1059.586038,30.84778061,87.80994281,7.306979098,1514.294118
288012.208,35000.59598,0,1238.145985,77.02738235,25.29690196,25.75857843,4.091970588,88.42169608,1.536794118,0.872666667,0.432852941,3.745205882,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13822.55463,88125.11372,1028.904603,30.85652889,87.84587331,7.31414119,1513.666667
287941.3443,35000.17763,0,1238.109819,77.20211765,25.28935294,25.76685294,4.100862745,88.42832353,1.523901961,0.874254902,0.433411765,3.740578431,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13808.946,88760.72993,989.0257971,30.88513642,87.93827428,7.325979682,1513.078431
287996.6378,35003.2224,0,1238.168946,77.50013725,25.28171569,25.77986275,4.11172549,88.33613725,1.517313725,0.87422549,0.433313725,3.73854902,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13797.90565,89104.61682,943.3337579,30.91033534,88.02000811,7.336565683,1512.490196
287936.1905,35002.32458,0,1238.145466,77.73685294,25.2555,25.79130392,4.122892157,88.63290196,1.509803922,0.881029412,0.432598039,3.738088235,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13789.81814,89583.11318,893.8252828,30.88675571,87.96186272,7.3351228,1511.901961
287860.9261,35001.88717,0,1238.17224,77.97148039,25.23762745,25.80594118,4.132166667,89.03858824,1.510117647,0.885715686,0.431901961,3.740019608,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13783.53769,89889.40139,854.5024551,30.88079857,87.95292791,7.337414422,1511.362745
287849.473,35003.59875,0,1238.150539,78.17371569,25.21657843,25.80641176,4.14295098,89.3859902,1.505352941,0.890333333,0.431166667,3.73995098,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13780.45442,90241.29655,822.2593351,30.81996855,87.78678745,7.326243463,1511.068627
287735.9629,34999.72319,0,1238.121127,78.27671569,25.20091176,25.80945098,4.150892157,89.00663725,1.50177451,0.896245098,0.433117647,3.741352941,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13778.9549,90509.82802,796.7430783,30.81209326,87.77075876,7.327326689,1510.77451
287768.0129,34999.72453,0,1238.038005,78.34116667,25.17583333,25.80118627,4.160754902,88.91229412,1.499843137,0.901205882,0.434421569,3.743470588,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13778.48394,90674.30735,776.3864934,30.75615887,87.61690337,7.316553547,1510.235294
287832.5202,34997.79703,0,1238.0675,78.23095098,25.16776471,25.79770588,4.163558824,88.91697059,1.505607843,0.902127451,0.436921569,3.747401961,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13782.64442,90806.24657,773.0630814,30.70217826,87.46771135,7.305828653,1509.647059
287781.7163,34999.87673,0,1238.027966,78.00412745,25.17686275,25.7982451,4.16077451,89.32397059,1.512127451,0.897960784,0.436637255,3.747470588,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13790.49232,90865.75346,768.5006043,30.65563687,87.33876441,7.296436175,1509.058824
287796.1688,34997.0785,0,1237.990593,77.84412745,25.17766667,25.79647059,4.161705882,89.43640196,1.511333333,0.88254902,0.433754902,3.748990196,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13795.13611,90936.60802,761.5730634,30.64072039,87.29900235,7.294148354,1508.470588
287896.1887,34998.11642,0,1238.030975,77.86002941,25.1954902,25.79382353,4.166401961,89.52629412,1.512215686,0.877019608,0.431372549,3.746529412,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13801.15164,90680.92639,733.4930673,30.63751926,87.29170314,7.294226865,1507.95098
287875.7925,34999.77519,0,1238.059647,77.94255882,25.20310784,25.79677451,4.172970588,88.983,1.506088235,0.877009804,0.428627451,3.742823529,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13811.95087,90406.17732,687.1269762,30.621573,87.24718022,7.290850715,1507.77451
287891.4659,34996.51334,0,1238.061377,78.11783333,25.18278431,25.79472549,4.18277451,88.59380392,1.505705882,0.878460784,0.426980392,3.742764706,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13824.24642,89614.17327,662.7151855,30.63767553,87.29305963,7.294684649,1508.039216
288056.9338,34998.03947,0,1238.087005,78.38659804,25.16576471,25.79636275,4.194637255,88.19146078,1.513911765,0.871137255,0.426068627,3.744352941,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13834.3046,88593.21592,631.244816,30.66377817,87.36743145,7.300899564,1508.392157
288401.738,35001.38496,0,1238.086245,78.57657843,25.16626471,25.79755882,4.198509804,88.01395098,1.522529412,0.866656863,0.424921569,3.747990196,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13842.13975,87649.83169,621.2598342,30.64423246,87.3117417,7.296245825,1508.745098
288698.5297,34998.6159,0,1238.115578,78.72659804,25.1662451,25.79540196,4.204411765,87.93431373,1.52477451,0.869764706,0.422460784,3.751382353,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13846.99376,86850.12352,613.6350938,30.68553891,87.4294323,7.306080694,1509.098039
289016.337,34996.54083,0,1238.102971,78.77839216,25.15680392,25.79254902,4.205882353,87.84068627,1.534372549,0.870117647,0.419411765,3.756068627,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13851.8994,86160.23252,610.8383517,30.69540905,87.45755435,7.308430726,1509.372549
289302.7699,34999.31609,0,1238.106451,78.75888235,25.14748039,25.80488235,4.20095098,88.25936275,1.540843137,0.873637255,0.415578431,3.760362745,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13856.56057,85509.63659,606.9221279,30.70033545,87.4715907,7.309603679,1509.607843
289589.9133,34997.21368,0,1238.06473,78.59210784,25.13741176,25.81559804,4.194039216,88.13446078,1.540421569,0.8815,0.413460784,3.763960784,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13859.3191,85168.23732,606.7557669,30.71565793,87.5152476,7.313251888,1509.843137
289952.4221,34996.14654,0,1237.968279,78.40011765,25.1337549,25.82892157,4.184519608,87.90517647,1.545107843,0.878990196,0.41022549,3.765254902,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13860.91544,84771.55956,619.0105842,30.72529337,87.54270096,7.315546041,1509.607843
290247.6724,34995.34077,0,1237.789926,78.3142451,25.11708824,25.83272549,4.177137255,87.50726471,1.543254902,0.882088235,0.407098039,3.765843137,16.22166667,3.766666667,0.811666667,10.05,14.55,1,3.533333333,316,13861.06286,84562.95615,622.8007025,30.75076126,87.61526422,7.321609823,1509.372549
290421.2873,34997.14252,0,1237.838826,78.30523529,25.12521078,25.8417451,4.170303922,87.14084314,1.545754902,0.882367647,0.403754902,3.766504902,16.22203431,3.829901961,0.808769608,10.05058824,14.55691176,1.008823529,3.540686275,315.9558824,13865.33768,84431.53996,615.8513915,30.81215345,87.79018325,7.336227012,1509.137255
290869.7588,34996.60802,0,1237.864076,78.41702941,25.12370098,25.83669608,4.170362745,87.91179412,1.548441176,0.881171569,0.401029412,3.768612745,16.22252451,3.914215686,0.804906863,10.05137255,14.56612745,1.020588235,3.550490196,315.8970588,13870.0784,84412.70273,600.2988553,30.81906349,87.80987138,7.33787226,1508.901961
291097.4849,35001.41439,0,1237.94639,78.5027451,25.1565049,25.84118627,4.167078431,88.66990196,1.548431373,0.87947549,0.398235294,3.768161765,16.22301471,3.998529412,0.801044118,10.05215686,14.57534314,1.032352941,3.560294118,315.8382353,13882.49984,84522.42702,599.3124412,30.85495925,87.91214581,7.34641887,1508.911765
291395.4987,35007.69421,0,1237.894836,78.61323529,25.17375,25.83468627,4.169196078,88.74320588,1.543921569,0.880906863,0.394990196,3.767259804,16.2235049,4.082843137,0.797181373,10.05294118,14.58455882,1.044117647,3.570098039,315.7794118,13892.03169,84669.5933,585.2380129,30.86684304,87.94600517,7.349248343,1508.970588
291675.8741,35000.7455,0,1237.906473,78.73646078,25.17082843,25.83410784,4.170441176,88.55443137,1.5385,0.883220588,0.39295098,3.766632353,16.2239951,4.167156863,0.793318627,10.05372549,14.59377451,1.055882353,3.579901961,315.7205882,13899.37638,84727.52283,567.1122291,30.88889309,88.0088303,7.354498354,1509.098039
291818.7258,35000.96684,0,1237.951017,78.84887255,25.16448529,25.83380392,4.171,88.49236275,1.548078431,0.894102941,0.394823529,3.767446078,16.22448529,4.251470588,0.789455882,10.0545098,14.6029902,1.067647059,3.589705882,315.6617647,13910.22522,84741.77087,550.2934248,30.92547423,88.11305753,7.36320815,1509.568627
292062.2089,34998.18636,0,1237.872689,78.9544902,25.15426961,25.83311765,4.174098039,88.21352941,1.550303922,0.896936275,0.395058824,3.771279412,16.22497549,4.335784314,0.785593137,10.05529412,14.61220588,1.079411765,3.599509804,315.6029412,13908.79606,84924.97214,522.7614233,30.97313789,88.24886113,7.37455664,1510.039216
292344.1694,34996.30426,0,1237.846963,79.03379412,25.1520049,25.82723529,4.178558824,88.93776471,1.553098039,0.904897059,0.395098039,3.777759804,16.22546569,4.420098039,0.781730392,10.05607843,14.62142157,1.091176471,3.609313725,315.5441176,13900.40195,85095.72426,507.1423863,31.07019658,88.52540136,7.397665852,1510.509804
292467.504,35003.14821,0,1237.839248,79.05786275,25.16332843,25.82666667,4.176754902,89.79547059,1.553029412,0.910955882,0.394656863,3.781161765,16.22595588,4.504411765,0.777867647,10.05686275,14.63063725,1.102941176,3.619117647,315.4852941,13897.19401,85558.88448,486.2816332,31.09249997,88.58894833,7.402976184,1510.637255
292480.1357,35002.54706,0,1237.842748,78.97910784,25.16536765,25.82057843,4.174911765,90.48578431,1.554607843,0.910789216,0.393627451,3.781151961,16.22644608,4.58872549,0.774004902,10.05764706,14.63985294,1.114705882,3.628921569,315.4264706,13897.55995,86206.02863,475.8219759,31.09942435,88.60867732,7.404624846,1510.696078
292452.3891,34996.77292,0,1237.895488,78.91701961,25.16666176,25.81162745,4.174813725,91.30468627,1.55022549,0.913142157,0.39395098,3.780034314,16.22693627,4.673039216,0.770142157,10.05843137,14.64906863,1.126470588,3.63872549,315.3676471,13895.17918,86961.37271,480.6448978,31.11654694,88.6574631,7.408701652,1510.754902
292413.0374,34996.49526,0,1237.870419,78.76453922,25.17693627,25.81253922,4.168352941,91.88820588,1.544617647,0.914102941,0.393578431,3.77725,16.22742647,4.757352941,0.766279412,10.05921569,14.65828431,1.138235294,3.648529412,315.3088235,13894.7856,87610.19535,490.4611715,31.10315205,88.6192983,7.405512393,1510.813725
292214.2191,35000.3919,0,1237.850654,78.5997451,25.17016176,25.80507843,4.165323529,92.57178431,1.537882353,0.922446078,0.393362745,3.776514706,16.22791667,4.841666667,0.762416667,10.06,14.6675,1.15,3.658333333,315.25,13891.66739,88104.27794,487.9685848,31.08083941,88.55572498,7.400199859,1510.872549
291990,34996.69536,0,1237.911424,78.37660784,25.17538725,25.79153922,4.162519608,92.55493137,1.539715686,0.921818627,0.394803922,3.775769608,16.22840686,4.925980392,0.758553922,10.06078431,14.67671569,1.161764706,3.668137255,315.1911765,13888.25907,88550.08088,485.0993074,31.0633675,88.5059439,7.39603988,1510.931373
291930.1492,35000.12266,0,1237.911404,78.18348039,25.20531863,25.7887451,4.155352941,92.80816667,1.542039216,0.918230392,0.395,3.774455882,16.22889706,5.010294118,0.754691176,10.06156863,14.68593137,1.173529412,3.677941176,315.1323529,13889.45187,88946.12802,486.8448446,31.03545538,88.42641653,7.389394139,1510.852941
291894.3229,34998.49975,0,1238.049145,78.07933333,25.2322402,25.78556863,4.150490196,92.94990196,1.539196078,0.921289216,0.396421569,3.774632353,16.22938725,5.094607843,0.750828431,10.06235294,14.69514706,1.185294118,3.687745098,315.0735294,13892.34655,89449.34184,477.8421388,31.01791611,88.37644351,7.385218121,1510.970588
291867.8245,34998.62217,0,1238.2129,77.96415686,25.25834804,25.78937255,4.143882353,93.21429412,1.538607843,0.923740196,0.397784314,3.775622549,16.22987745,5.178921569,0.746965686,10.06313725,14.70436275,1.197058824,3.69754902,315.0147059,13901.90789,89979.16146,476.1929035,31.01912683,88.37989311,7.385506388,1511.088235
292001.561,34993.94063,0,1238.138721,77.88965686,25.25972549,25.80003922,4.136509804,93.15214706,1.533068627,0.93195098,0.401078431,3.778843137,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13908.38537,90474.72987,485.0608518,30.96512245,88.22602349,7.372648203,1511.205882
291972.053,35000.76255,0,1238.101083,77.80090196,25.26090196,25.81387255,4.128715686,92.60423529,1.528147059,0.931254902,0.40254902,3.776754902,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13909.10968,90914.20604,512.1178596,30.95007347,88.18314584,7.369065112,1511.323529
291966.4838,34996.33207,0,1238.109926,77.80168627,25.24292157,25.81509804,4.126696078,91.5369902,1.527833333,0.931088235,0.406343137,3.778245098,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13901.09581,91236.41802,526.5259122,30.95259262,88.19032342,7.369664909,1511.441176
291904.1826,34988.8833,0,1238.0975,77.96693137,25.23445098,25.82117647,4.128764706,90.98740196,1.529362745,0.927480392,0.409372549,3.778539216,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13893.04067,91376.72364,542.5905404,30.97205224,88.24576788,7.374298151,1511.186275
291975.4231,34996.23697,0,1238.132539,78.15981373,25.23840196,25.81882353,4.133117647,90.8179902,1.531607843,0.923627451,0.410480392,3.779264706,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13886.58651,91577.37313,560.4202364,30.99167529,88.30167801,7.378970307,1510.117647
292029.8864,34997.86427,0,1238.139407,78.31680392,25.25980392,25.8197549,4.133078431,90.55728431,1.529696078,0.92177451,0.410352941,3.778068627,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13877.67423,91778.38695,582.14472,31.01671134,88.37301089,7.384931273,1508.705882
292017.7335,35001.74623,0,1238.174755,78.46038235,25.28167647,25.81818627,4.132372549,90.34008824,1.526519608,0.919107843,0.410480392,3.775823529,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13881.24917,91801.7841,615.6227544,31.03602798,88.42804796,7.38953047,1507.294118
292048.4271,35002.28986,0,1238.200951,78.59851961,25.29689216,25.81252941,4.135205882,89.54538235,1.524990196,0.909509804,0.409392157,3.771009804,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13888.1693,91902.28286,650.7654929,31.05985259,88.4959292,7.395202997,1505.882353
292001.1529,34998.67198,0,1238.207407,78.76560784,25.30230392,25.81448039,4.141892157,88.77429412,1.525617647,0.90295098,0.408647059,3.768019608,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13889.17931,91723.30401,693.865481,31.13987368,88.7239258,7.414255638,1504.372549
292007.5126,34999.2114,0,1238.183338,78.97482353,25.29561765,25.81606863,4.149921569,88.16998039,1.524235294,0.900284314,0.407529412,3.766205882,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13887.36762,91376.61522,713.6322265,31.22476325,88.9657937,7.43446744,1502.843137
291978.5613,35000.87468,0,1238.147456,79.12742157,25.296,25.82345098,4.155284314,87.36706863,1.525421569,0.897509804,0.406627451,3.765264706,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13888.45306,90924.98127,715.5299635,31.2834482,89.13299923,7.448440047,1502.137255
291990.8306,35002.50977,0,1238.169701,79.32563725,25.28206863,25.82466667,4.162480392,86.7487451,1.530588235,0.890078431,0.406078431,3.764323529,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13891.45762,90434.84898,719.2177912,31.37071991,89.38165435,7.469219026,1501.431373
292128.9041,34999.32099,0,1238.198652,79.50905882,25.28314706,25.83362745,4.166176471,86.09996078,1.535735294,0.877039216,0.404166667,3.761098039,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13897.96807,90070.45277,736.5711678,31.44963884,89.60651065,7.488009247,1500.72549
292311.9247,34998.51654,0,1238.184083,79.72973529,25.2662549,25.85057843,4.167460784,85.25645098,1.535088235,0.87595098,0.402284314,3.761156863,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13904.84614,89764.70138,753.6183294,31.52707868,89.82715275,7.506447305,1500.019608
292340.0012,35001.26567,0,1238.181672,79.92521569,25.23367647,25.86518627,4.171509804,84.74646078,1.537480392,0.874127451,0.401294118,3.761686275,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13907.13858,89510.77881,765.9140955,31.58795175,90.0005927,7.520940894,1499.45098
292267.3992,35001.88414,0,1238.177181,80.02583333,25.21123529,25.87518627,4.174578431,84.55454902,1.54122549,0.873470588,0.400627451,3.762617647,16.23,5.2,0.746,10.06333333,14.70666667,1.2,3.7,315,13908.84854,89247.13115,776.2079978,31.6228781,90.10010506,7.52925669,1499.156863
